62383,2,6,60,0,28,1,3,0,144,194,2,198,4,137,0,53,1,3,1,0,83,5,4,2,76,1,0,0,0,1,60,11,22,152,165,4,0,7,179,8,1,16,7,6,2,71,4,1,30,0,0,4,37,7,18,6,14,1,13,8,25,0,7,0,0,6,1,0,0,137,0,1,2,0,1,0,1133,6,3,68,60,0,3,2,28,15,0,12,98,1,3,24,2,4,2,8,0
62391,81,20,38,17,298,40,1,6,44,2118,10,1590,2,2,2,420,533,9,11,119,260,64,3,17,4,8,5,467,1808,1,228,109,6,14,6,169,1051,28,147,85,10,159,93,26,2250,167,30,56,48,2,36,41,3,92,374,11,62,121,375,10,104,1,83,36,17,59,29,7,10,13,573,3,203,5,12,15,163,5,1,207,521,87,64,1110,242,6,38,59,14,55,10,595,2,493,78,16,695
62405,0,2,1,0,1,188,0,0,9,20,1,18,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,63,4,4,11,6,0,0,0,1,0,0,17,2,0,8,3,0,0,0,0,0,2,0,0,0,0,0,24,0,11,0,0,1,53,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,2,0,0,1,19,7,0,0,11,0,0,18,0,0,0,0,0,0,0,1,8
62413,47,0,6,14,125,454,1,747,17,851,4,487,310,1,0,85,626,537,5,5,14,58,0,8,4,12,5,1,3,0,137,14,52,134,0,33,11,6,17,6,5,94,1,24,2,329,23,129,1,1,29,32,0,42,39,2,29,33,41,0,48,32,38,2,3,0,4,0,1,3,0,23,31,10,0,65,5,544,8,25,207,24,15,148,18,3,57,259,0,167,0,29,3,1,3,7,0
62421,0,0,12,1,12,3,0,0,0,25,0,29,0,0,0,4,0,0,0,1,270,0,5,9,92,0,1,0,10,0,4,25,0,0,2,31,15,2,0,2,0,8,15,1,1,0,0,0,0,0,0,0,164,1,0,0,0,0,0,0,0,0,1,0,0,0,10,12,0,6,0,0,1,0,0,0,0,0,1,2,1,3,0,0,26,9,2,0,168,0,0,0,0,0,0,1,0
62430,3,0,13,1,2,34,2,0,1,33,128,26,0,0,0,2,1,1,0,11,19,0,5,5,29,0,0,14,0,0,2,14,0,0,0,2,4,0,0,0,0,3,2,0,5,0,0,0,5,0,0,0,61,0,68,0,1,8,1,1,0,0,1,0,0,0,10,0,0,3,30,1,2,1,0,0,13,0,4,4,19,0,0,0,53,0,0,8,0,0,0,0,0,1,0,2,2
62448,9,0,10,0,21,19,0,0,0,9,0,17,0,0,0,1,0,7,0,2,1,0,9,11,0,2,0,0,10,16,5,4,0,0,2,6,0,1,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,582,0,1,251,8,0,2,0,0,0,0,0,1,2,0,2,0,27,0,1,0
62456,2,0,6,1,5,564,1,0,46,28,1,45,0,0,0,8,1,0,1,10,1,0,0,4,455,0,0,35,13,0,10,5,0,1,0,37,0,3,4,2,0,2,2,0,670,0,0,0,0,0,0,0,0,1,74,0,1,2,10,2,2,0,0,0,1,3,11,1,14,1,0,4,1,0,0,6,13,0,0,1,23,3,0,0,0,0,0,107,0,1,0,0,0,0,0,2,0
62472,9,0,5,3,47,595,0,1,89,2855,0,240,1,51,0,73,216,5,0,14,91,0,8,71,9,8,0,2,2,35,12,10,3,87,8,6,1,2,1,16,8,17,4,40,91,37,9,8,108,1,4,1,0,14,27,2,47,12,22,0,28,0,6,0,3,68,120,0,1,0,2,15,5,2,0,275,589,1,54,10,80,47,2,1,18,0,4,54,0,30,0,0,2,4,1,5,0
62499,235,23,63,124,870,165,3,6,483,2364,40,2651,23,3,6,144,256,95,11,151,705,287,993,25,9,182,2,21248,36,7,965,665,50,58,4,318,38,106,10,97,47,471,330,632,1810,53,109,97,3,10,219,488,0,502,521,236,591,181,729,7,379,275,234,4,16,761,54,5,2,179,14,31,126,7,0,15,380,3,29,644,1129,188,40,464,68,62,278,1670,10,65,12,24,31,322,30,61,8
62510,360,21,823,343,866,156,3,3101,287,8482,45,4241,1011,5,8,487,16856,244,38,1034,139,216,11,41,96,170,16,11,22,15,1256,644,140,1087,3,1281,306,156,99,653,514,897,365,85,29,141,204,233,3,4,375,305,15,637,106,55,901,331,264,4,462,124,358,12,40,232,74,21,197,70,6,32,454,139,112,728,89,1169,88,203,2030,361,498,27,64,85,147,361,14,80,16,370,13,64,39,54,101
62553,2,0,37,2,30,11,0,341,66,141,4,212,1,1,1,9,7,0,0,1,109,6,0,0,83,1,0,0,0,0,5,15,94,11,86,10,1,5,1,7,11,21,4,0,7,1,0,3,3,1,0,3,1,5,19,0,6,12,8,3,5,0,3,0,19,21,343,0,5,0,0,0,15,0,3,0,30,2,0,218,104,1,0,0,46,15,0,37,4,1,0,4,1,7,1,1,7
62570,24,0,4,7,84,14,17,0,191,204,1,249,5,0,14,55,3,43,0,0,1204,323,99,19,44,8,1,1,0,38,89,5,0,1,0,96,3,12,6,19,4,108,28,3,373,5,0,13,0,0,7,2,0,33,55,1,2,18,16,15,87,44,15,0,0,557,12,2,40,9,0,0,11,105,0,8,1,10,1,1125,164,13,2,37,134,0,0,17,3,24,0,0,0,9,0,2413,0
62596,25,2,15,14,77,1316,0,1,69,446,6,411,1012,0,0,59,339,14,1,199,15,6,73,1437,7,33,2,1739,17,4,39,37,5,26,7,180,0,7,1,24,0,66,279,10,18,16,45,7,0,3,29,19,5,39,105,7,35,20,21,1,87,0,29,0,28,83,48,3,29,3,0,1,36,0,3,66,12,4,1,13,179,3,30,48,12,10,10,75,3,8,1,39,0,12,4,11,1
62618,7,0,20,11,69,3,0,57,162,403,0,198,0,0,0,95,44,0,2,6,14,42,30,2,2,1,4,257,22,0,60,0,1,0,1,24,45,13,29,2,2,46,2,0,3,41,3,9,0,12,5,16,10,11,185,2,10,20,18,4,308,5,26,4,8,24,5,0,1,3,12,0,31,0,4,27,11,1,1,7,140,32,4,0,40,10,4,993,3,3,8,26,1,3720,1,3,2
62634,8,2,26,9,147,8,0,9,956,397,0,402,0,23,0,94,5,8,0,28,21,40,2,8,169,4,1,1,5,0,137,71,841,46,93,11,9,12,3,26,189,29,12,3,15,1,5,10,5,7,1,1,35,5,84,1,19,27,64,3,6,1,26,0,0,16,127,0,15,9,0,0,3,2,1,0,892,12,6,50,282,19,6,3,21,5,3,519,3,46,0,1,0,2,0,9,2
62650,83,0,0,0,10,0,0,0,3,34,1,50,353,0,568,13,0,0,0,0,624,0,7,3,2,4,0,0,0,17,4,3,0,1,5,2,0,3,3,2,0,26,0,1,22,0,1,0,0,1,0,3,0,5,30,0,4,6,15,0,0,0,4,0,0,35,2,0,0,1,0,0,3,0,0,0,0,0,0,130,64,0,2,0,17,0,0,4,6,0,0,18,0,5,0,11,0
62677,8,5,0,0,13,38,0,21,29,40,2,42,0,0,0,17,3,0,0,5,0,1,0,0,4,0,0,191,20,0,46,94,0,1,2,1,2,1,346,4,0,19,0,0,3,5,1,1,1,1,0,0,0,1,78,0,227,2,2,0,4,0,2,51,0,11,4,0,0,0,0,1,3,1,0,0,7,0,1,13,26,0,23,0,6,0,0,84,2,0,0,2,0,0,1,2,157
62693,33,2,16,11,167,10,0,1,47,1576,6,795,18,1,0,4644,767,5212,9,4,88,5,2,10,32,0,1,417,21,0,258,106,0,10,0,39,10,34,8,326,3,53,26,15,3,13,11,38,5,10,27,33,0,53,47,4,28,41,73,47,145,7,43,3,0,16,5,1,6,29,94,15,399,1,4,15,180,80,144,18,504,93,52,129,58,2,31,43,3,26,5,137,13,10,38,10,128
62715,251,8,102,89,495,316,4,2,400,4196,17,2835,5,1,7,123,26,3,273,48,102,163,3,20,3,8213,2339,1,5,10,3,253,29,18,0,548,117,73,8,234,315,230,140,57,53,26,93,71,87,1,115,155,4,376,263,24,68,722,451,5,242,11,228,2,17,124,16,10,24,30,5,8,1715,32,0,251,24,212,55,130,1543,1025,20,26,315,926,44,1272,40,79,14,65,605,83,10,27,351
62731,33,1,13,71,121,378,1,13,415,871,0,678,0,5,0,61,4,1,196,6,22,65,1,6,173,161,282,86,0,2,0,77,33,16,0,563,1058,41,16,61,6,127,30,46,90,12,12,19,2,46,49,39,3,100,84,8,18,279,134,4,54,1,118,1,0,96,14,2,0,12,1,8,293,0,0,0,615,1175,123,90,379,1114,2,165,397,0,3,566,9,43,0,9,76,219,9,17,1
62758,17,34,7,61,40,6,0,0,4,306,0,215,533,0,0,69,2,2,0,74,135,1,129,3,2453,5,15,10,1,4,21,2,0,4,1,9,6,27,2,24,167,25,2,3,134,12,5,6,22,0,19,4,3,68,95,1,49,29,24,0,12,0,10,0,0,51,458,0,235,0,1,84,13,1,0,1,4,2,13,56,116,6,899,8,51,1,9,938,48,34,0,0,2,3,1,10,4
62774,12,0,0,20,54,901,2,12,177,290,81,319,0,3,1,62,16,8,14,21,39,8,9,1,29,2,1,16,66,4,103,3,3,0,0,12,8,4,382,23,6,85,7,11,15,3,246,4,0,3,11,72,7,15,102,5,11,0,45,0,62,0,34,0,0,7,20,0,6,4,0,0,25,0,0,2,3328,138,4,14,138,2,0,11,4,1,2,43,1,34,0,0,0,2,0,7,3
62790,1,0,6,21,18,31,0,0,10,63,0,73,0,0,0,8,0,0,0,4,387,1,0,18,154,2,0,1,0,0,15,61,0,2,0,5,47,3,4,0,0,12,0,2,2,0,0,1,2,0,0,0,0,1,15,0,0,2,1,0,17,0,1,0,0,3,345,9,0,0,1,0,10,0,0,0,14,1,2,3,50,0,0,0,89,0,0,62,0,1,5,1,0,2,0,0,224
62812,507,29,428,52,630,136,73,85,284,4834,27,2186,3053,1,4,365,50,1218,4,42,79,55,17,31,126,57,1,14,11,273,554,133,2,257,4,1058,103,78,15,1505,167,492,67,56,537,64,63,220,15,47,328,141,6,302,536,27,76,39,964,368,634,36,149,28,9,73,34,201,452,64,10,769,291,134,22,26,666,53,41,397,1242,259,28,327,13,162,350,1110,558,156,15,616,25,12,424,27,14
62839,1,4,62,42,4,9,0,2,27,67,0,120,0,0,1,25,0,0,0,2,3,5,0,22,578,0,1,19,0,0,1,8,1,0,1,30,3,5,0,0,25,199,1,0,6,0,0,0,349,71,0,3,2,3,1,0,0,46,6,9,1,0,4,0,1,0,0,5,2,3,1,0,3,0,0,0,0,0,42,0,23,1,26,8,17,16,0,20,29,0,1,4,0,0,0,5,0
62855,53,8,159,14,218,22,13,10,43,2701,6,1764,8,1,2,297,39,1221,3,9,33,38,9,25,861,21,5,1,5,18,636,39,12,113,6,999,94,97,7,304,13,140,42,22,8,400,39,72,259,1,72,108,1,112,414,14,55,362,180,706,1347,7,69,413,81,15,13,30,73,50,17,434,112,10,7,16,10,902,490,603,671,83,40,340,165,38,91,65,1,113,25,239,18,3,4338,23,9
62871,4,0,13,0,20,189,0,0,18,83,2,152,267,145,0,38,0,6,0,45,587,25,2,1,43,15,1,0,1,0,12,14,2,2,21,156,0,3,0,2,0,17,0,3,13,13,0,7,0,1695,1,0,2,13,26,0,1,9,6,0,82,0,2,0,0,23,17,0,0,0,0,1,5,0,0,0,278,14,6,215,116,2,3,2,1,0,0,357,3,0,0,0,0,2,0,2,0
62898,76,0,42,4,75,5,0,3,44,188,0,385,524,0,31,114,8,0,0,59,1130,8,70,22,318,3,13,0,2,45,184,9,8,0,3,14,7,11,0,7,0,44,38,1,36,1,10,18,0,10,6,28,0,83,55,0,80,9,26,0,55,0,12,0,1,108,39,1,1,2,0,3,6,0,1,3,4,2,1,1869,222,17,8,28,20,0,1,5,0,3,0,1,1,14,0,4386,2
62910,1137,2791,11932,2546,3079,787,9,178,5385,23818,279,25357,8799,140,40,2152,344,276,281,684,897,2325,2130,357,281,195,530,96,256,586,8495,1458,714,1006,165,2193,242,1052,10857,1398,1891,2905,979,759,300,515,1322,819,201,835,2481,1101,86,5873,5544,182,110623,8477,2084,155,2158,375,2629,504,78,170,488,147,2618,1150,618,3910,2334,44,33,279,255,74,1309,560,8433,1313,42884,5678,544,283,94,1246,126,1963,54,442,105,240,117,325,1267
62936,215,7,350,11,352,36,5,940,51,3908,10,1883,394,2,5,431,43,7095,4,586,50,112,1,26,16,19,7,3,12,37,422,46,18,25,7,701,22,63,22,226,54,202,168,40,27,120,67,101,5,9,116,155,43,176,578,12,82,213,229,98,281,148,222,9,9,80,84,24,15,84,13,519,285,14,4,93,47,696,309,41,1012,156,141,614,236,80,91,95,11,257,23,481,12,5,67,32,752
62952,118,16,80,54,377,124,0,3,25,2423,3,1575,2,2,1,272,11,4,141,12,124,4,8,23,6,378,343,1,7,3,1,81,33,11,3,241,1053,40,1,93,20,165,15,2689,26,15,32,23,19,0,44,139,4,102,478,10,78,195,98,1,318,3,43,47,32,13,4,9,1,10,2,25,213,0,4,8,18,133,8,70,796,315,9,126,39,5,480,944,0,41,0,40,358,488,8,21,3
62979,1,0,30,178,11,2,0,44,48,69,198,47,0,0,0,12,25,0,0,0,2,4,0,5,0,0,0,10,0,9,2,1,13,4,0,6,3,2,5,4,0,8,5,3,2,8,0,0,1,2,0,0,0,3,22,0,0,5,9,0,7,0,1,4,0,0,26,0,0,0,24,0,1,0,0,0,153,0,10,480,6,1,0,0,106,0,0,287,0,0,0,0,0,0,1,0,0
62995,6,2,0,5,19,2,0,115,27,345,272,180,1,0,2,53,80,4,2,3,5,27,1,9,1,0,0,11,4,1,25,0,0,18,0,7,1624,5,0,1,26,49,1,4,8,41,23,8,0,1,1,8,1,39,61,7,7,4,30,4,11,0,21,29,0,18,182,0,15,66,3,1,20,0,0,1,6,286,75,20,104,0,0,8,0,22,0,603,0,5,3,13,3,6,6,3,235
63010,18,3,104,10,145,462,2,73,218,860,2501,924,2,4,0,75,9,6,3,105,175,13,13,69,334,4,2,304,22,0,179,507,2,15,3,74,1184,37,8,29,8,56,11,43,74,20,10,19,38,4,12,11,0,40,426,5,26,53,67,8,12,0,31,0,40,46,72,0,3,96,156,52,17,14,0,0,664,6,198,28,209,67,2,3,203,0,6,36,291,20,4,7,1,4,12,7,4
63037,2,0,28,0,10,26,0,0,3,32,0,33,0,294,0,9,52,0,0,1,112,0,0,9,1,0,0,0,0,81,2,2,0,0,1,3,1,2,0,10,0,2,1,0,49,2,0,0,0,10,0,1,84,0,0,10,0,1,3,0,2,0,1,0,2,8,9,0,0,4,1,1,2,0,0,0,332,1,1,46,14,4,0,0,2,0,0,5,0,0,0,0,1,0,0,127,0
63053,15,0,2,7,82,12,0,89,64,419,10,539,3,0,0,118,323,6,119,6,17,104,10,2,4,4,4,96,147,1,131,11,10,5,1,32,440,35,3,14,3,66,3,1,11,15,14,12,63,1,3,10,1,48,206,1,19,38,26,0,149,0,21,2,37,369,7,0,10,267,316,4,137,0,0,144,1190,0,4,23,303,23,6,4,60,0,837,19,0,4,2,9,5,14658,3,11,211
63070,5,1,0,5,59,5,1,0,76,346,0,283,0,0,0,34,2382,0,1,4,12,20,0,4,0,2,0,12,1397,0,35,3,4,4,0,78,743,6,21,6,9,48,6,66,259,23,7,5,125,1,1,4,2,15,68,0,15,121,23,2,14,0,10,0,1,78,3,3,7,1,372,21,12,1,1,9,2,3,7,101,32,82,16,36,89,65,39,9,2,2,7,10,1,246,14,5,2
63096,48,13,20,34,151,1114,1,1,9,731,0,607,177,0,0,205,146,10,5,525,22,113,7,15,2,2,2,447,19,58,262,5,30,1490,4,43,18,13,22,3,48,74,43,8,262,6,11,15,1,57,47,23,1,71,397,14,5282,80,94,5,79,5,81,0,8,9,113,5,0,40,9,8,185,4,1,12,754,3,143,114,401,37,32,39,80,451,4,26,4,84,0,123,0,5,7,13,6
63118,433,10,15,244,459,55,6,2153,29,4616,52,4065,3,11,2,293,35,15,596,29,220,567,18,26,34,622,1155,5,12,38,3,491,18,23,18,337,4477,188,626,459,190,835,10,330,18,202,108,103,4,18,161,90,16,241,253,56,4946,105,288,13,300,119,181,7,1,20,45,16,15,54,7,19,223,162,11,15,23,752,32,370,1712,160,38,83,474,53,70,506,97,90,7,55,889,35,22,41,14
63134,912,282,916,108,1372,151,57,308,933,15176,57,10336,12,8,5,1502,107,21,32,136,468,165,112,89,364,26,14,18,39,338,2438,285,28,78,18,7329,98,1377,21,1259,602,1086,195,137,36,916,198,437,1178,275,612,409,52,968,621,77,126,379,2293,6451,933,126,389,568,91,14,130,121,1185,75,44,1164,934,329,927,55,159,691,1342,149,3778,375,49,355,481,730,900,465,23,5865,1251,682,803,62,11834,113,63
63150,18,0,24,3,32,2,10,0,3,150,0,155,0,33,0,53,4,25,6,0,6,2,163,1,53,1,0,0,1,0,21,46,413,2,148,13,1,2,165,1,7,22,6,75,399,136,2,2,6,0,0,4,2,8,28,44,12,5,16,16,9,0,5,0,2,0,7,2,4,15,0,0,8,0,0,11,1187,16,0,2,63,10,0,4,0,4,0,5,1,1,0,1,0,2,0,3,5
63177,614,1,26,21,58,367,2,2,23,413,5,425,777,9,7,80,12,4,0,65,65,49,120,11,522,10,0,2,2,1,56,11,35,25,0,18,1,29,5,26,214,207,444,21,98,2,3,22,2,248,30,8,1,50,37,4,585,59,20,0,51,0,50,0,13,122,123,9,16,0,1,8,24,0,1,183,17,3,46,3631,119,46,19,11,10,1,5,484,45,30,4,20,4,13,3,13,5
63193,0,0,6,1,22,16,0,0,6,59,0,41,114,0,3,5,41,0,0,2,370,0,4,0,145,0,0,1,0,3,1,8,1,2,0,2,0,7,0,0,0,6,0,0,17,4,0,2,0,0,1,0,0,4,0,0,2,12,6,0,2,0,1,2,0,11,171,0,0,0,0,2,1,0,0,8,0,1,0,214,32,3,1,1,0,0,0,4,0,0,0,0,0,1,0,85,0
63215,7,0,37,16,76,2,0,152,444,397,50,854,0,2,2,94,5,3,1,5,23,44,2,3,887,3,4,2,1,0,22,6,24,0,54,25,1,14,222,7,295,82,14,4,7,2,5,25,3,740,6,3,0,17,122,3,11,11,6,1,99,0,22,0,10,58,15,5,5,132,2,6,15,3,0,21,585,14,8,29,210,21,6,13,293,3,4,14,0,10,0,1,0,71,2,8,0
63231,130,9,324,80,312,403,10,1,43,1761,7,1472,6,28096,2,189,55,16,0,456,891,49,27,70,218,6,873,2,4,233,629,827,164,17,368,158,20,123,4,55,16,195,138,758,202,184,44,43,7,305,45,56,4,200,757,12,457,134,225,29,227,1,148,0,1,309,76,4,5,21,4,348,156,354,1,3,2351,13,337,78,850,96,16,105,117,26,1,757,3,471,2,16,4,14,6,44,20
63258,0,0,21,2,14,33,0,0,1,127,0,89,0,1967,0,29,1,0,0,32,9,1,0,4,362,2,156,0,0,3,69,54,14,0,29,73,0,2,0,1,0,1,0,5,92,0,1,1,0,10,0,0,13,4,109,2,6,10,7,1,27,0,1,0,1,4,11,0,0,2,0,4,14,1,0,1,100,32,5,3,93,16,24,0,13,1,0,26,0,3,0,0,1,0,2,3,0
63274,19,5,12,11,37,4,0,1,81,174,1,89,0,0,1,9,2,0,0,3,15,5,0,1,21,1,22,0,3,0,44,38,206,1,511,12,0,3,0,4,1,31,7,2,416,1,4,2,0,2,6,4,0,24,52,0,11,6,7,0,28,0,8,0,0,14,22,0,0,9,0,0,11,2,0,0,1387,242,0,4,63,1,0,1,6,4,1,237,0,1,0,6,0,21,0,2,0
63290,12,0,106,3,71,25,0,1,6,988,7,384,0,0,0,74,26,1,7,71,39,8,3,5,10,2,0,423,7,0,137,157,1,0,5,57,139,5,100,942,171,233,14,3,12,1,7,32,2,442,11,198,2,41,115,0,13,46,20,1,22,3,24,0,165,44,97,1,0,67,8,0,24,4,0,4,175,4,1,256,134,29,7,7,13,319,13,106,3,10,4,13,4,20,42,2,1
63312,122,8,23,36,245,74,2,6,11,1638,3,1123,15,1,3,197,1286,18,8,646,49,100,0,9,0,9,4,189,183,2,137,23,9,32,1,83,978,17,12,60,5,114,82,27,2759,116,27,60,111,112,38,44,3,111,248,14,85,116,78,122,43,1,76,0,1,5,136,6,2,8,64,4,54,1,4,34,206,15,4,31,285,109,31,127,550,15,36,193,7,68,11,81,3,67,50,21,100
63339,8,0,32,9,52,8,0,1,20,695,0,317,1,1,0,51,406,3,4,18,19,135,0,2,16,9,0,546,51,0,18,10,3,0,0,58,911,11,10,9,1,32,24,1,408,2,4,11,1,82,3,29,0,6,200,3,20,41,25,4,10,0,10,3,0,26,54,2,0,5,30,0,16,0,0,4,239,0,0,13,65,30,20,1,98,13,557,28,5,7,9,37,0,253,164,3,15
63355,4,0,8,2,45,3325,0,0,136,210,0,284,9,0,0,251,3,4,1,611,3,19,69,6,1,4,0,128,0,0,88,18,1,6,1,11,1,1,10,1,0,42,3,0,44,6,7,4,33,132,5,2,0,23,248,0,12,15,16,0,33,2,8,0,0,0,8,0,7,0,0,1,193,2,0,240,296,1,4,3,122,14,42,2,47,0,1,5,1,15,0,13,1,7,0,1,1
63371,15,0,55,4,34,24,0,4,291,200,676,231,0,0,0,50,5,0,0,7,53,146,22,21,162,6,2,329,8,46,47,71,7,2,2,26,196,6,3,24,0,13,24,176,141,0,1,5,0,2,8,5,1,24,752,1,4,8,25,0,333,0,9,0,0,86,47,5,0,3,32,2,6,4,0,10,8,22,2,80,60,21,1,47,91,0,1,81,1,1,0,2,2,0,6,6,0
63398,3,0,19,0,31,8,0,5,91,138,103,240,0,19,0,30,2,0,0,3,5,0,0,5,204,0,0,2,1,0,7,2,5,2,12,5,0,6,0,6,0,23,9,1,0,3,0,0,6,1,1,4,3,14,52,0,12,5,6,2,220,0,3,0,0,62,288,0,14,3,0,0,2,0,0,0,93,0,3,104,141,7,0,7,281,20,0,120,1,3,0,2,0,3,0,2,246
63410,11,2,39,1,61,13,8,0,169,299,3,313,204,3,2,71,2,16,0,131,2784,0,149,8,114,16,1,0,3,91,112,18,8,0,12,543,3,11,3,3,0,39,3,2,102,11,7,5,0,143,8,23,2,20,69,3,19,23,40,0,30,0,45,4,3,125,13,1,4,9,0,20,14,0,0,1,677,0,12,159,109,11,6,6,12,3,5,205,1,13,0,20,0,0,1,218,0
63436,1,3,42,7,8,2,98,0,133,144,0,109,0,2,0,33,1,0,0,1,39,0,0,7,0,3,0,1,0,139,3,14,21,0,0,45,17,1,0,1,0,10,0,0,5,3,0,3,0,1,0,0,0,2,72,0,3,6,10,0,9,0,5,0,0,14,1058,1,1,0,0,25,10,0,0,0,155,0,1,31,66,4,1,2,0,0,0,152,72,0,0,35,0,1,0,4,0
63452,137,0,101,7,57,9,0,164,6,1169,1,307,188,1,0,189,8,4,7,34,23,0,16,35,74,12,3,7,0,4,119,12,10,3564,7,134,3,23,265,22,6,49,11,3,2,11,7,11,3,1,68,5,0,14,544,0,137,102,110,0,139,0,73,2,1,19,107,1,1,0,0,1,37,0,0,3,1193,249,8,156,344,22,79,15,9,6,1,22,49,30,3,31,3,7,6,18,53
63479,13,4,4,10,108,15,0,3,15,317,1,327,0,0,0,70,226,4,0,133,288,8,4,6,1,0,0,1047,405,3,55,1,0,9,0,44,153,53,878,11,11,81,11,3,65,3,549,8,4,92,17,13,0,26,143,9,28,129,31,0,2,215,23,13,9,12,10,0,1,2,61,4,18,3,1,4,16,4,3,194,120,12,15,16,461,122,266,67,8,15,7,16,1,10,20,7,2
63495,23,9,168,51,171,24,0,3,33,710,1,774,27,0,0,64,3,5,0,116,16,6,6,18,3,4,0,12,1,1,210,4,44,432,2,71,1,28,318,30,5,56,15,3,1727,12,14,11,0,148,21,11,1,62,339,3,105,41,27,0,29,2,34,0,1,231,234,4,1,0,2,0,32,1,0,328,417,9,11,133,202,60,10,7,44,10,1,46,11,177,0,61,3,13,2,14,1
63517,4,1,15,2,40,0,0,87,474,161,1,228,0,95,0,12,1,0,0,0,18,13,0,4,9,0,0,0,0,1,11,7,130,66,8,3,0,2,0,11,17,14,1,0,3,2,0,1,4,1,1,2,0,2,100,6,26,0,7,0,30,0,10,0,0,1,45,1,8,2,0,0,8,3,4,0,179,2,1,37,110,3,0,2,59,31,0,124,7,3,0,0,0,1,0,1,13
63533,1,0,15,52,13,1,0,0,264,38,2,91,0,0,0,18,104,0,0,0,3,0,0,1,65,0,0,496,13,3,11,56,0,0,0,61,679,2,1,5,28,43,4,0,0,0,0,3,1,2,2,1,0,6,34,3,7,33,4,0,3,0,2,0,0,26,1,0,0,0,5,3,2,0,0,0,28,1,0,7,10,8,0,0,2,1,12,15,0,0,0,0,0,337,1,4,0
63550,4,0,3,20,11,9,0,0,31,104,0,61,0,0,0,19,2,0,1,40,1,8,28,120,2,0,0,5,0,1,12,2,7,17,0,10,0,2,0,3,5,5,5,5,1,0,0,0,0,1,5,6,0,4,54,0,4,10,7,18,6,0,0,0,0,7,130,1,0,0,1,0,4,0,0,63,168,4,0,7,20,2,7,4,0,0,1,286,4,2,0,7,0,60,0,3,1
63576,31,28,369,10,178,407,2,40,34,2254,2,1146,65,1,5,302,18,8,6,72,16,99,72,7,5,8,5,174,8,4,562,30,8,712,2,66,12,65,784,58,15,63,13,5,121,10,16,48,745,770,33,15,106,56,515,3,3083,104,74,0,358,6,87,6,3,14,225,7,2,28,7,4,101,1,4,10,2,6,322,520,1178,26,1737,87,51,70,11,50,21,42,0,27,1,7,13,24,18
63592,6,2,13,1,9,1,0,0,7,61,0,101,0,154,0,43,1,0,0,4,5,0,0,0,656,0,0,0,0,0,26,22,1254,0,244,5,1,3,4,13,2,5,6,9,7,5,1,1,1,29,1,2,0,18,40,0,1,13,35,1,7,0,2,0,0,6,11,0,23,0,1,0,15,0,1,0,370,80,0,4,26,7,0,7,26,7,0,486,7,4,0,0,1,0,3,3,4
63614,725,59,301,225,1073,170,37,452,234,10616,95,5861,18,3,6,718,827,28,101,66,1479,133,10,46,1153,37,8,42,62,26,17,351,62,74,19,636,89,578,23,359,398,470,75,348,45,1302,221,295,15,134,730,863,23,913,143,70,223,480,546,1124,618,212,343,53,54,33,38,88,664,156,25,1865,916,154,9,389,4609,59,520,881,2057,287,81,346,640,905,5453,1932,38,722,218,1092,2510,1616,4937,61,60
63630,67,0,14,38,97,15,0,0,113,302,4,575,72,1,6,19,4,3,0,3,3089,17,115,33,27,7,0,1,4,83,280,5,2,7,1,306,1,17,2,11,3,200,49,6,1474,4,8,20,0,20,18,11,0,109,25,0,68,47,35,0,159,0,33,2,3,120,73,0,2,57,1,0,5,0,1,10,459,7,4,2687,468,32,1,3,48,13,1,14,4,16,0,11,0,33,3,2668,0
63657,3,0,18,4,20,1,0,5,69,67,0,246,62,0,949,10,1,0,0,4,681,5,0,3,2,20,0,0,0,39,118,10,0,0,0,12,1,8,1,3,0,39,10,0,26,3,4,0,0,0,0,0,43,13,22,2,3,2,6,1,13,0,8,0,0,983,22,0,7,1,0,0,3,7,0,0,0,0,0,85,40,0,3,0,26,0,0,3,2,5,0,2,0,2,0,3,0
63673,2,0,16,9,9,0,0,0,18,11,453,15,0,0,0,6,1,1,0,0,6,0,0,6,1,0,0,55,0,0,5,33,0,0,0,2,39,3,3,3,2,2,2,4,4,0,0,1,0,0,0,0,0,3,79,1,0,3,10,0,105,0,4,1,1,0,67,1,0,0,0,0,1,3,0,0,222,0,3,0,9,0,2,0,4,0,0,5,1,0,0,0,0,2,0,0,1
63690,92,5,404,99,539,220,0,9,136,2601,0,1651,3,0,8,299,21,5,538,11,55,29,0,8,30,320,729,23,14,2,2,1311,40,389,6,3663,2451,73,1,93,7,326,900,29,24,108,55,54,10,41,79,88,2,249,462,10,74,672,512,3,155,2,197,0,4,125,41,3,15,22,6,2,326,29,0,7,42,741,27,84,1195,1082,13,1573,343,74,9,651,8,505,0,101,244,653,10,23,9
